id,airport_ref,airport_ident,length_ft,width_ft,surface,lighted,closed,le_ident,le_latitude_deg,le_longitude_deg,le_elevation_ft,le_heading_degT,le_displaced_threshold_ft,he_ident,he_latitude_deg,he_longitude_deg,he_elevation_ft,he_heading_degT,he_displaced_threshold_ft
264422,45623,SSVZ,72,72,CONC,0,0,11,,,,,,20,,,,,
261954,30526,SSWA,3937,59,GRE,0,0,2,,,,,,20,,,,,
262448,37705,SSWB,3937,98,GRE,0,0,8,,,,,,26,,,,,
260870,37706,SSWC,2625,59,GRS,0,0,18,,,,,,36,,,,,
261003,37707,SSWE,3281,72,GRS,0,0,3,,,,,,21,,,,,
261928,37708,SSWF,2428,197,GRE,0,0,14,,,,,,32,,,,,
264362,45579,SSWG,59,59,MTAL,0,0,3,,,,,,,,,,,
264397,45631,SSWH,2625,98,GRASS,0,0,3,,,,,,21,,,,,
264390,45629,SSWI,79,79,CONC,0,0,20,,,,,,29,,,,,
270937,46358,SSWJ,66,66,GRASS,0,0,7,,,,,,H1,,,,,
260626,37709,SSWK,1969,59,GRS,0,0,3,,,,,,21,,,,,
261861,37710,SSWL,3281,66,ASP,0,0,10,,,,,,28,,,,,
261106,37711,SSWM,3740,82,GRS,0,0,10,,,,,,28,,,,,
261275,37712,SSWN,2625,66,ASP,0,0,5,,,,,,23,,,,,
260724,37713,SSWO,2297,230,GRS,0,0,4,,,,,,22,,,,,
261746,37714,SSWP,4921,131,ASP,0,0,16,,,,,,34,,,,,
269373,46111,SSWQ,3412,66,GRVL,0,0,10,,,,,,28,,,,,
261693,37715,SSWR,3281,66,GVL,0,0,1,,,,,,19,,,,,
269391,29745,SSWS,3281,59,Earth,0,0,9,,,,,,27,,,,,
262178,29745,SSWS,2690,328,GRE,0,1,17,,,,,,35,,,,,
261940,37716,SSWT,3182,98,GRE,0,0,9,,,,,,27,,,,,
262984,43317,SSWU,69,69,CON,0,0,9,,,,,,,,,,,
260890,37717,SSWV,2789,79,GRS,0,0,13,,,,,,31,,,,,
260602,37718,SSWW,1673,98,GRS,0,0,3,,,,,,21,,,,,
260615,37719,SSWX,1903,98,GRS,0,0,12,,,,,,30,,,,,
270990,46472,SSWY,79,79,CONC,1,0,2,,,,,,28,,,,,
262550,44735,SSWZ,2723,66,GRE,0,0,2,,,,,,20,,,,,
260742,37720,SSXA,2297,82,GRS,0,0,11,,,,,,29,,,,,
260892,37721,SSXb,2789,66,GRS,0,1,14,,,,,,32,,,,,
352794,37721,SSXb,3934,75,GRS,0,0,15,,,,,,33,,,,,
260925,37722,SSXC,2953,98,GRS,0,0,4,,,,,,22,,,,,
261959,30396,SSXD,3937,197,GRE,0,0,14,,,,,,32,,,,,
262740,44714,SSXF,59,59,CON,0,0,18,,,,,,36,,,,,
333658,324187,SSXG,72,92,Turf,0,0,H1,,,,,,,,,,,
262443,37723,SSXH,3937,115,GRE,0,0,6,,,,,,24,,,,,
262499,37724,SSXI,4265,131,GRE,0,0,3,,,,,,21,,,,,
263149,42238,SSXJ,98,98,CON,0,0,8,,,,,,26,,,,,
262509,37725,SSXK,4593,131,GRE,0,0,1,,,,,,19,,,,,
260920,42741,SSXL,2953,82,GRS,0,0,3,,,,,,21,,,,,
262226,37726,SSXM,2953,131,GRE,0,0,9,,,,,,27,,,,,
261882,44560,SSXN,3609,164,ASP,0,0,7,,,,,,25,,,,,
261467,37727,SSXO,3281,59,ASP,0,0,12,,,,,,30,,,,,
261795,37728,SSXP,2526,59,ASP,0,0,6,,,,,,24,,,,,
262234,37729,SSXQ,2953,131,GRE,0,0,10,,,,,,28,,,,,
261555,37730,SSXR,3609,82,ASP,0,0,8,,,,,,26,,,,,
263400,37731,SSXS,62,62,CON,0,0,19,,,,,,,,,,,
262795,37732,SSXT,62,62,CON,0,0,7,,,,,,28,,,,,
261829,37733,SSXU,2953,66,ASP,0,0,9,,,,,,27,,,,,
262304,37734,SSXV,3281,66,GRE,0,0,2,,,,,,20,,,,,
261362,37735,SSXW,2953,82,ASP,0,0,12,,,,,,30,,,,,
261930,37736,SSXX,3773,59,ASP,0,0,18,,,,,,36,,,,,
261390,37737,SSXY,3117,66,ASP,0,0,9,,,,,,27,,,,,
262552,37738,SSXZ,2953,66,GRE,0,0,2,,,,,,20,,,,,
234173,513,SSYA,4593,75,ASP,0,0,5,,,,,,23,,,,,
261035,29973,SSYB,3281,82,GRS,0,0,12,,,,,,30,,,,,
262151,37739,SSYC,2625,59,GRE,0,0,12,,,,,,30,,,,,
261919,37740,SSYD,5906,69,ASP,0,0,11,,,,,,29,,,,,
260680,37741,SSYE,1969,59,GRS,0,0,18,,,,,,36,,,,,
262440,37742,SSYF,3937,79,GRE,0,0,4,,,,,,22,,,,,
262985,37743,SSYG,69,69,CON,0,0,9,,,,,,20,,,,,
262665,37744,SSYH,59,59,CON,0,0,7,,,,,,34,,,,,
262972,37745,SSYJ,69,69,CON,0,0,8,,,,,,,,,,,
262668,37746,SSYK,59,59,CON,0,0,8,,,,,,17,,,,,
261143,37747,SSYL,3937,82,GRS,0,0,18,,,,,,36,,,,,
261319,37748,SSYM,2789,66,ASP,0,0,2,,,,,,20,,,,,
261225,37749,SSYN,2297,66,ASP,0,0,8,,,,,,26,,,,,
262540,37750,SSYO,2297,59,GRE,0,0,17,,,,,,35,,,,,
260693,37751,SSYQ,2133,59,GRS,0,0,5,,,,,,23,,,,,
262395,37752,SSYR,3445,148,GRE,0,0,9,,,,,,27,,,,,
262177,37753,SSYS,2625,82,GRE,0,0,18,,,,,,36,,,,,
261379,37754,SSYT,3002,98,ASP,0,0,18,,,,,,36,,,,,
262078,37755,SSYU,2297,59,GRE,0,0,16,,,,,,34,,,,,
262379,37756,SSYV,3281,82,GRE,0,0,18,,,,,,36,,,,,
261454,37757,SSYW,3281,98,ASP,0,0,9,,,,,,27,,,,,
263019,37758,SSYX,69,69,CON,0,0,19,,,,,,,,,,,
262342,37759,SSYY,3281,66,GRE,0,0,9,,,,,,27,,,,,
261154,37760,SSYZ,4757,98,GRS,0,0,7,,,,,,25,,,,,
260650,37761,SSZA,1969,66,GRS,0,0,8,,,,,,26,,,,,
260651,37762,SSZB,1969,66,GRS,0,0,8,,,,,,26,,,,,
261144,37763,SSZC,3937,131,GRS,0,0,18,,,,,,36,,,,,
262863,37764,SSZD,66,66,CON,0,0,5,,,,,,23,,,,,
260706,37765,SSZF,2165,59,GRS,0,0,8,,,,,,26,,,,,
262319,37766,SSZG,3281,66,GRE,0,0,4,,,,,,22,,,,,
261148,37767,SSZH,4265,131,GRS,0,0,4,,,,,,22,,,,,
262590,37768,SSZI,62,62,ASP,0,0,5,,,,,,32,,,,,
233899,514,SSZJ,5118,118,ASP,0,0,8,,,,,,26,,,,,
261373,37769,SSZK,2953,98,ASP,0,0,18,,,,,,36,,,,,
261015,37770,SSZL,3281,82,GRS,0,0,6,,,,,,24,,,,,
260729,37771,SSZM,2297,98,GRS,0,0,7,,,,,,25,,,,,
261969,37772,SSZN,1312,59,GRE,0,0,7,,,,,,25,,,,,
262270,37773,SSZP,2953,82,GRE,0,0,18,,,,,,36,,,,,
234036,515,SSZQ,4757,66,ASP,0,0,16,,,,,,34,,,,,
234299,516,SSZR,3937,98,ASP,0,0,7,,,,,,25,,,,,
261129,29768,SSZS,3937,328,GRS,0,0,9,,,,,,27,,,,,
262575,42239,SSZT,3937,98,GRE,0,0,4,,,,,,22,,,,,
261455,37774,SSZU,3281,131,GRE,0,0,10,,,,,,28,,,,,
262561,37775,SSZV,3281,115,GRE,0,0,9,,,,,,27,,,,,
234083,517,SSZW,4692,98,ASP,0,0,8,,,,,,26,,,,,
261752,37776,SSZX,5033,98,ASP,0,0,17,,,,,,35,,,,,
261346,37777,SSZY,2953,82,ASP,0,0,4,,,,,,22,,,,,
355635,37778,SSZZ,4390,66,GVL,0,0,3,-17.720624,-54.4123,,7,,21,-17.70868,-54.410735,,187,
261045,37778,SSZZ,3281,197,GRS,0,1,14,,,,,,32,,,,,
246034,6244,SUAA,4101,75,CON,1,0,1,-34.7945823669433,-56.264549255371,174,7,,19,-34.7834358215332,-56.2653274536132,151,187,
260266,30655,SUAG,4183,,UNK,0,0,11,,,397,,,29,,,390,,
325610,325606,SUAN,4100,131,GRS,0,0,1,,,,,,19,,,,,
260268,30868,SUCA,4495,,Concrete,0,0,13,,,66,,,31,,,33,,
325608,325607,SUCD,2559,115,GRS,0,0,5,,,,,,23,,,,,
325609,325607,SUCD,1772,98,GRS,0,0,9,,,,,,27,,,,,
325612,325611,SUCH,2789,82,GRS,0,0,10,,,,,,28,,,,,
325614,325613,SUCL,5577,148,GRS,0,0,1,,,,,,19,,,,,
260267,39082,SUCM,3478,92,GRE,0,0,17,,,36,,,35,,,33,,
325616,325615,SUCN,2297,98,GRS,0,0,3,,,98,,,21,,,82,,
325617,325615,SUCN,3281,98,GRS,0,0,9,,,75,,,27,,,92,,
325618,325615,SUCN,1476,98,GRS,0,0,15,,,75,,,33,,,98,,
246032,6245,SUDU,7477,148,PEM,1,0,3,-33.369400024414,-56.5046005249023,272,23.3,,21,-33.3504981994628,-56.4948997497558,305,203.3,
246033,6245,SUDU,4764,98,ASP,1,0,9,-33.3596000671386,-56.5107994079589,276,86.6,,27,-33.3587989807128,-56.4953002929687,295,266.6,
246028,6246,SULS,5249,125,ASP,1,0,1,-34.8646011352539,-55.0937995910644,95,357.9,,19,-34.8502006530761,-55.0945014953613,75,177.9,
246029,6246,SULS,6998,148,ASP,1,0,8,-34.8597984313964,-55.1123008728027,92,72.5,,26,-34.8540000915527,-55.0900993347168,69,252.5,
260270,32388,SUME,3675,,UNK,0,0,8,,,72,,,26,,,66,,
260269,31920,SUMO,4921,,UNK,0,0,7,,,364,,,25,,,335,,
246025,6247,SUMU,7382,148,PEM,1,0,1,-34.8419189453125,-56.0307312011718,62,359,,19,-34.8217010498046,-56.0309524536132,51,179,
246026,6247,SUMU,10499,148,PEM,1,0,7,-34.844002,-56.040001,49,53,1150,25,-34.826801,-56.011902,105,233,490
246027,6247,SUMU,5577,148,CON,0,1,10,-34.8373985290527,-56.0357017517089,59,90.8,,28,-34.8376007080078,-56.0171012878418,75,270.8,
260271,30253,SUPU,4921,,UNK,0,0,2,,,177,,,20,,,141,,
260272,30253,SUPU,2953,,UNK,0,0,10,,,135,,,28,,,157,,
260273,39083,SURB,2815,,UNK,0,0,14,,,62,,,32,,,62,,
260274,32240,SURV,6004,,UNK,0,0,5,,,669,,,23,,,719,,
326555,326553,SUSJ,3937,98,GRS,0,0,8,,,,,,26,,,,,
326554,326553,SUSJ,2789,98,GRS,0,0,12,,,,,,30,,,,,
326556,326553,SUSJ,2034,115,GRS,0,0,17,,,,,,35,,,,,
246030,6248,SUSO,5210,148,ASP,1,0,5,-31.4440994262695,-57.9905014038085,187,38.9,,23,-31.4328994750976,-57.9800987243652,171,218.9,
246031,6248,SUSO,2461,164,GRS,0,0,13,-31.4307994842529,-57.9891014099121,157,116,,31,-31.4337997436523,-57.9821014404296,174,296,
260275,32423,SUTB,3806,,UNK,0,0,10,,,440,,,28,,,430,,
326548,326547,SUTG,3609,,GRS,0,0,9,,,,,,27,,,,,
260276,32492,SUTR,3510,125,GRS,0,0,1,,,466,,,19,,,466,,
325320,32492,SUTR,1970,80,GRS,0,0,10,,,,,,28,,,,,
326546,326544,SUVE,2067,79,GRS,0,1,14,,,,,,32,,,,,
326545,326544,SUVE,2165,79,GRS,0,0,3,,,,,,21,,,,,
326543,326542,SUYI,1969,148,GRS,0,0,18,,,,,,36,,,,,
314973,314972,SUZ,1400,,,0,1,9,,,,,,27,,,,,
246055,26480,SV02,4885,75,ASP,0,0,7,8.40071010589599,-65.0212020874023,,56.5,,25,8.40814971923828,-65.0099029541015,,236.5,
246081,26483,SV73,3260,45,ASP,0,0,11,8.67055034637451,-62.6299018859863,,92.9,,29,8.67008972167968,-62.6208000183105,,272.9,
246088,26484,SV74,7086,66,ASP,0,0,7,9.57798957824707,-72.7970962524414,,67,,25,9.58574962615966,-72.7789993286132,,247,
246094,26485,SV75,5760,70,ASP,0,0,1,10.0804004669189,-72.5553970336914,,3.9,,19,10.0961999893188,-72.5542984008789,,183.9,1278
246095,6249,SVAC,2461,75,ASP,0,0,5,9.54601955413818,-69.2413024902343,,42,,23,9.55103015899658,-69.236701965332,,222,
246096,6249,SVAC,5990,131,ASP,1,0,11,9.55558013916015,-69.2455978393554,732,105,,29,9.55125999450683,-69.2294998168945,741,285,
249237,40070,SVAE,4120,50,ASP,0,0,9,10.3289003372192,-72.4863967895507,,93,,27,10.3283004760742,-72.4749984741211,,273,
246105,6250,SVAJ,4420,45,ASP,0,0,11,8.81970977783203,-65.8927001953125,,99.7,,29,8.81766033172607,-65.8806991577148,,279.7,
246073,6251,SVAN,4134,131,ASP,0,0,9,9.43027019500732,-64.4764022827148,,90.4,187,27,9.43017959594726,-64.4654006958007,,270.4,
246117,6252,SVAS,4592,72,ASP,0,0,5,6.57299995422363,-66.8215026855468,,47.2,,23,6.58153009414672,-66.8123016357421,,227.2,
246100,6254,SVAX,3345,70,ASP,0,0,1,9.99573040008545,-72.5830993652343,,0.8,,19,10.0048999786376,-72.5830001831054,,180.8,
246130,6255,SVBC,9186,131,ASP,1,0,2,10.0973997116088,-64.6913986206054,39,13,,20,10.1195001602172,-64.6864013671875,20,193,980
246131,6255,SVBC,9842,131,ASP,1,0,15,10.1218004226684,-64.7005004882812,13,142.6,,33,10.100299835205,-64.6838989257812,23,322.6,
246058,6256,SVBI,3940,130,ASP,0,0,3,8.6121597290039,-70.2259979248046,619,33,,21,8.62119007110595,-70.220100402832,619,213,1480
246059,6256,SVBI,6560,135,ASP,1,0,13,8.62016010284423,-70.2218017578125,619,123,985,31,8.61034965515136,-70.2065963745117,602,303,
246149,6257,SVBK,4199,59,ASP,0,0,4,9.2613296508789,-70.233901977539,,36.4,,22,9.27083969116211,-70.2267990112304,,216.4,
246057,6258,SVBL,10400,157,CON,1,0,9,10.181300163269,-67.5715026855468,,81.7,585,27,10.1854000091552,-67.543098449707,,261.7,
246112,6259,SVBM,9350,147,ASP,1,0,9,10.0403003692626,-69.3718032836914,2042,81,,27,10.0444002151489,-69.3459014892578,2001,261,1541
246132,6261,SVBS,4453,131,ASP,0,0,6,10.2453002929687,-67.6550979614257,,50.8,,24,10.2531003952026,-67.6454010009765,,230.8,
246133,6261,SVBS,6846,131,ASP,1,0,11,10.2530002593994,-67.6614990234375,,104.1,,29,10.2482995986938,-67.6430969238281,,284.1,
246083,6262,SVCB,5527,148,ASP,1,0,7,8.11763000488281,-63.5438003540039,,56,265,25,8.12615013122558,-63.5311012268066,,236,353
246084,6262,SVCB,4605,135,ASP,0,1,12,8.12399005889892,-63.5410995483398,,116,590,30,8.11863040924072,-63.529800415039,,296,
246118,6263,SVCD,4920,100,ASP,0,0,11,7.62743997573852,-66.1716003417968,,101.6,,29,7.62471008300781,-66.158203125,,281.6,
246087,6264,SVCE,3350,50,ASP,0,0,12,9.35173988342285,-65.2851028442382,,108,,30,9.34887027740478,-65.2761993408203,,288,
246063,6265,SVCG,3450,70,ASP,0,0,10,8.75662040710449,-72.5413970947265,,92.8,,28,8.75615978240966,-72.5317993164062,,272.8,
246101,6266,SVCJ,6575,98,ASP,0,0,15,9.65480995178222,-68.5802993774414,,141.5,980,33,9.64062976837158,-68.5690002441406,,321.5,
246067,6267,SVCL,4790,115,ASP,0,0,9,8.92391967773437,-67.4236984252929,,83.5,,27,8.92539024353027,-67.4104995727539,,263.5,
246069,6268,SVCN,7070,98,ASP,0,0,1,6.22230005264282,-62.853401184082,,353.7,,19,6.24167013168335,-62.8554992675781,,173.7,
246085,6269,SVCO,4860,135,ASP,0,0,10,10.1764001846313,-70.0718994140625,,96.6,,28,10.1747999191284,-70.0585021972656,,276.6,
246091,6270,SVCP,6611,148,ASP,0,0,17,10.6688995361328,-63.2636985778808,,167.6,,35,10.6511001586914,-63.2597007751464,,347.6,
246140,6271,SVCR,6761,148,ASP,1,0,9,11.4131002426147,-69.6909027099609,50,79,,27,11.4167003631591,-69.6724014282226,50,259,
246121,6272,SVCS,6562,98,ASP,1,0,10,10.28719997406,-66.8253021240234,2145,94.1,,28,10.2859001159667,-66.8070983886718,2119,274.1,
246066,6273,SVCU,10171,148,ASP,1,0,8,10.4437999725341,-64.1429977416992,25,62,,26,10.4568004608154,-64.1178970336914,25,242,
246068,6274,SVCZ,9842,195,ASP,1,0,8,9.36933994293212,-66.9363021850586,,78.2,,26,9.375,-66.9095993041992,,258.2,
246072,6275,SVDW,5212,131,ASP,0,0,7,7.49073982238769,-63.277099609375,,74,,25,7.49477005004882,-63.2633018493652,,254,
338076,40119,SVDZ,5266,,GRS,0,0,04L,,,,,,22R,,,,,
338077,40119,SVDZ,7546,,DIRT,0,0,04R,,,,,,22L,,,,,
246075,6276,SVEB,3281,42,ASP,0,0,9,8.67623043060302,-72.3393020629882,,91.4,,27,8.67601013183593,-72.3302001953125,,271.4,
246107,6277,SVED,4000,125,ASP,0,0,8,6.71519994735717,-61.6446990966796,,87.5,,26,6.71567010879516,-61.6337013244628,,267.5,
246060,6278,SVEN,4118,53,ASP,0,0,5,9.03394031524658,-72.252197265625,,47.7,,23,9.04158973693847,-72.2436981201171,,227.7,
246065,6279,SVEP,4137,49,ASP,0,0,8,10.1953001022338,-67.4494018554687,,65.7,,26,10.1998996734619,-67.4390029907226,,245.7,
246089,6280,SVET,3937,98,ASP,0,0,10,7.35046005249023,-62.5378990173339,,90.4,,28,7.35038995742797,-62.527000427246,,270.4,
246154,6281,SVEZ,3937,98,ASP,0,0,7,7.0584602355957,-69.5018997192382,,76.5,,25,7.06097984313964,-69.4914016723632,,256.5,
246143,6282,SVFM,6475,140,ASP,1,0,11,10.4869003295898,-66.8523025512695,,102.2,625,29,10.4830999374389,-66.8347015380859,,282.2,660
246157,6283,SVFU,3278,50,ASP,0,0,8,7.5507001876831,-71.4755020141601,,74,,26,7.55319023132324,-71.466796875,,254,
246062,6284,SVGC,3937,49,ASP,0,0,3,9.77229976654052,-72.4894027709961,,28.3,,21,9.78184986114502,-72.4841995239257,,208.3,
253804,6284,SVGC,3937,49,ASP,0,0,4,9.77229976654052,-72.4894027709961,,28,,22,9.78184986114502,-72.4841995239257,,208,
246135,6285,SVGD,6792,98,ASP,0,0,5,7.2058401107788,-70.7642974853515,,56,,23,7.21632003784179,-70.7485961914062,,236,2900
246144,6286,SVGI,6585,131,ASP,0,0,5,10.5663995742797,-62.3176002502441,,33,,23,10.5816001892089,-62.3077011108398,,213,
246103,6287,SVGU,5905,131,ASP,1,0,5,9.02122020721435,-69.7609024047851,,44.8,,23,9.03267002105712,-69.749397277832,,224.8,1148
246125,6288,SVHD,3084,49,ASP,0,0,12,9.89861011505127,-72.55419921875,,117.8,,30,9.89472007751464,-72.5466995239257,,297.8,
246114,6289,SVHG,3937,98,ASP,0,0,8,10.4605998992919,-66.097900390625,10,70,,26,10.4643001556396,-66.0876007080078,10,250,
246124,6290,SVHH,4265,66,ASP,0,0,12,10.8100004196167,-69.643798828125,,114.5,,30,10.805100440979,-69.6330032348632,,294.5,
246152,6291,SVIE,3937,98,ASP,0,0,9,10.7941999435424,-63.9869995117187,,87.4,,27,10.7946996688842,-63.9762001037597,,267.4,
246134,6292,SVJC,9186,148,ASP,1,0,9,11.7797002792358,-70.1642990112304,75,85,,27,11.7819004058837,-70.1387023925781,75,265,
246129,6293,SVJM,4990,75,ASP,0,0,6,9.90242004394531,-67.3849029541015,,48.8,,24,9.91147994995117,-67.374397277832,,228.8,
246064,6294,SVLF,6643,190,ASP,1,0,1,8.22999954223632,-72.2711029052734,289,360,,19,8.24831008911132,-72.2710037231445,323,180,
260415,6294,SVLF,,,UNK,0,0,18,,,289,,,36,,,323,,
249238,6295,SVLM,4095,35,ASP,0,0,5,9.49376010894775,-62.9057006835937,,55,,23,9.50028038024902,-62.896499633789,,235,
246054,6295,SVLM,4095,35,ASP,0,0,7,9.49376010894775,-62.9057006835937,,54.7,,25,9.50028038024902,-62.896499633789,,234.7,
246148,6296,SVLO,9843,148,ASP,1,0,8,11.8045997619628,-66.1920013427734,,71.6,,26,11.813099861145,-66.1661987304687,,251.6,
246123,6297,SVMC,9843,148,CONCRETE,1,0,03L,10.5459003448486,-71.7341003417968,216,31,,21R,10.5708999633789,-71.7235031127929,239,211,
246122,6297,SVMC,8202,98,CONCRETE,1,0,03R,10.5475997924804,-71.7313003540039,229,31,,21L,10.5684003829956,-71.7225036621093,207,211,
246090,6298,SVMD,5348,148,ASP,0,0,6,8.57828998565673,-71.1675033569336,,59,,24,8.58565044403076,-71.1552963256836,,239,
246137,6299,SVMG,10499,150,ASP,1,0,9,10.9092998504638,-63.980899810791,74,78,,27,10.9152002334594,-63.9523010253906,33,258,
246138,6299,SVMG,9958,100,ASP,0,0,09L,10.9109001159667,-63.9819984436035,,78,,27R,10.9163999557495,-63.9547996520996,,258,
246097,6300,SVMI,9930,148,ASP,1,0,9,10.5986995697021,-66.9977035522461,230,76,,27,10.6051998138427,-66.9710998535156,101,256,
246098,6300,SVMI,11483,148,ASP,1,0,10,10.6037998199462,-67.0128021240234,235,88,,28,10.6048002243042,-66.9807968139648,147,268,
246102,6301,SVMP,4659,98,ASP,0,0,8,10.1317996978759,-66.7941970825195,,77,,26,10.1345996856689,-66.7815017700195,,257,320
246078,6302,SVMT,6890,148,ASP,1,0,6,9.74281978607177,-63.1604995727539,213,49,685,24,9.75531959533691,-63.1463012695312,194,229,
246126,6303,SVMZ,3905,59,ASP,0,0,7,7.55502986907959,-69.1458969116211,,58.6,,25,7.56063985824585,-69.1367034912109,,238.6,
255980,6303,SVMZ,3905,59,ASP,0,0,8,7.55502986907959,-69.1458969116211,,59,,26,7.56063985824585,-69.1367034912109,,239,
246071,6304,SVNX,4921,98,ASP,0,0,8,8.82619953155517,-63.1015014648437,,73,,26,8.83010005950927,-63.0885009765625,,253,
246086,6305,SVOE,3675,72,ASP,0,0,8,8.74293041229248,-69.9188003540039,,76.3,,26,8.74534034729003,-69.9088973999023,,256.3,
246108,6306,SVOF,3609,59,ASP,0,0,10,9.70230960845947,-63.6304016113281,,90.6,,28,9.70221042633056,-63.6203002929687,,270.6,
246093,6307,SVOK,3490,60,ASP,0,0,8,9.06105995178222,-63.4495010375976,,84.9,,26,9.06190967559814,-63.43989944458,,264.9,
246082,6308,SVON,6160,95,ASP,0,0,6,10.325400352478,-71.3295974731445,,56.3,,24,10.3347997665405,-71.3153991699218,,236.3,
246092,6309,SVPA,8272,140,ASP,1,0,4,5.61016988754272,-67.6119003295898,245,30,,22,5.62980985641479,-67.6003036499023,244,210,
246120,26482,SVPB,3051,70,ASP,0,0,8,10.7826995849609,-68.3478012084961,,73.1,,26,10.7852001190185,-68.3395004272461,,253.1,
246076,6310,SVPC,6970,145,ASP,1,0,10,10.481499671936,-68.0826034545898,,96,,28,10.4794998168945,-68.0634002685546,,276,
246145,6311,SVPE,4180,80,ASP,0,0,9,9.97694015502929,-62.2368011474609,,72,270,27,9.98048973083496,-62.2257003784179,,252,175
247014,40245,SVPF,3435,60,ASP,0,0,10,8.81916046142578,-64.744400024414,,91,,28,8.81906986236572,-64.7349014282226,,271,
338078,40247,SVPH,3051,,GRS,0,0,10,,,,,,28,,,,,
246139,6312,SVPM,3571,129,ASP,0,0,2,7.79649019241333,-72.2039031982421,,12.5,,20,7.80613994598388,-72.2017974853515,,192.5,
246074,6313,SVPP,6080,98,ASP,0,0,9,5.78882980346679,-61.4487991333007,,74.9,,27,5.79320001602172,-61.4327011108398,,254.9,
246141,6315,SVPR,6726,148,ASP,1,0,7,8.28450012207031,-62.768699645996,472,64,,25,8.29255962371826,-62.7519989013671,472,244,
246151,6316,SVPT,3775,66,ASP,0,0,5,7.57247018814086,-70.1783981323242,,51.6,,23,7.57893991470336,-70.1701965332031,,231.6,
247728,40268,SVQL,5905,82,ASP,0,0,10,7.75970983505249,-63.0903015136718,,104,,28,7.75580978393554,-63.0744018554687,,284,
246061,6317,SVQU,3720,39,ASP,0,0,9,8.74958038330078,-69.7273025512695,,95,,27,8.74868011474609,-69.7171020507812,,275,
246155,6318,SVRA,3281,49,ASP,0,0,10,10.573800086975,-62.9897003173828,,86,,28,10.5743999481201,-62.980598449707,,266,
246106,6319,SVRB,3910,70,ASP,0,0,8,11.5110998153686,-69.3200988769531,,76,,26,11.5137996673583,-69.3095016479492,,256,
327771,40293,SVRS,2756,,ASP,0,0,7,,,,,,25,,,,,
246104,6320,SVRX,3835,55,ASP,0,0,13,9.84634017944336,-72.5516967773437,,122.8,,31,9.84060955047607,-72.5428009033203,,302.8,
256356,24677,SVS,4000,75,GRVL-G,0,0,5,66.0154037475586,-149.067001342773,323,,,23,66.0189971923828,-149.042007446289,326,,
246110,6321,SVSA,6135,131,ASP,1,0,17,7.84900999069213,-72.4419021606445,,165.5,,35,7.83265018463134,-72.4375991821289,,345.5,
246099,6322,SVSB,5560,131,ASP,0,0,11,7.80628013610839,-71.1728973388671,,111,,29,7.80074977874755,-71.1585998535156,,291,
255246,6322,SVSB,5560,131,ASP,0,0,12,7.80628013610839,-71.1728973388671,,111,,30,7.80074977874755,-71.1585998535156,,291,
246156,6323,SVSE,5445,98,ASP,0,0,11,4.55629014968872,-61.1521987915039,,102,,29,4.55316019058227,-61.1375999450683,,282,
246142,6324,SVSN,4810,72,ASP,0,0,9,8.87397003173828,-66.8463973999023,,78.9,,27,8.87652015686035,-66.8332977294921,,258.9,
246115,6325,SVSO,9990,148,ASP,1,0,11,7.56992006301879,-72.0481033325195,1083,110.4,,29,7.56030988693237,-72.0222015380859,940,290.4,
246136,6326,SVSP,4921,131,ASP,0,0,5,10.2733001708984,-68.7592010498046,,36,,23,10.2841997146606,-68.7511978149414,,216,
246116,6327,SVSR,6420,160,ASP,0,0,11,7.88599014282226,-67.4524993896484,156,108,,29,7.88065004348754,-67.4356002807617,156,288,
246079,6328,SVST,6299,148,ASP,1,0,8,8.9419298171997,-64.1592025756836,,68.3,,26,8.94836997985839,-64.1428985595703,,248.3,
246080,6328,SVST,1785,90,ASP,0,1,18,8.95442008972168,-64.1481018066406,,171.4,,36,8.94956016540527,-64.1473007202148,,351.4,
246111,6329,SVSZ,8835,130,ASP,1,0,18,8.98659992218017,-71.9431991577148,32,179,261,36,8.96226024627685,-71.9429016113281,16,359,
246113,6330,SVTC,5512,131,ASP,0,0,7,9.08578014373779,-62.1011009216308,,65,,25,9.092209815979,-62.0872001647949,,245,
246070,6331,SVTK,4836,64,ASP,0,0,7,7.10542011260986,-69.7950973510742,,63.9,,25,7.11127996444702,-69.7830963134765,,243.9,
246127,6332,SVTM,9765,125,ASP,0,0,8,7.24433994293212,-61.5414009094238,,68,,26,7.2544298171997,-61.5163993835449,,248,
336311,40325,SVTP,,,Surface paved,0,0,11,10.1418380737304,-65.4415588378906,,115,,29,10.1401586532592,-65.4331741333007,,294,
306922,40329,SVTY,2296,,,1,0,9,,,,,,27,,,,,
246109,6333,SVUP,3645,98,ASP,0,0,12,7.98140001296997,-62.3333015441894,,117.1,,30,7.9768099784851,-62.3242988586425,,297.1,
246119,6334,SVVA,9842,164,ASP,1,0,10,10.1504001617431,-67.9420013427734,1415,92.8,,28,10.1491003036499,-67.9148025512695,1400,272.8,
246128,6335,SVVG,10645,145,ASP,1,0,9,8.62203979492187,-71.6874008178711,241,81.9,,27,8.62615966796875,-71.658203125,267,261.9,1628
246153,6336,SVVL,6791,148,ASP,1,0,3,9.33185005187988,-70.5869979858398,2060,17.7,150,21,9.34974002838134,-70.5811996459961,1817,197.7,
246056,6337,SVVP,4921,164,ASP,0,0,8,9.21994018554687,-66.0001983642578,,72.5,,26,9.22408008575439,-65.9869995117187,,252.5,
